protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT825_3_P97823	P97823	LYPA1_MOUSE	Acyl-protein thioesterase 1	Representative isoform	3	4	0
PRT825_3_Q6P3A8	Q6P3A8	ODBB_MOUSE	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	Representative isoform	3	5	3
PRT825_3_Q8BGA8	Q8BGA8	ACSM5_MOUSE	Acyl-coenzyme A synthetase ACSM5, mitochondrial	Representative isoform	3	4	1
PRT825_3_Q9JMH6	Q9JMH6	TRXR1_MOUSE	Thioredoxin reductase 1, cytoplasmic	Representative isoform	3	4	3
PRT825_3_Q8BG05	Q8BG05	ROA3_MOUSE	Heterogeneous nuclear ribonucleoprotein A3	Representative isoform	3	3	0
PRT825_3_Q9JM62	Q9JM62	REEP6_MOUSE	Receptor expression-enhancing protein 6	Representative isoform	3	4	2
PRT825_3_Q9D6R2	Q9D6R2	IDH3A_MOUSE	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	Representative isoform	2	3	0
PRT825_3_Q64516	Q64516	GLPK_MOUSE	Glycerol kinase	Representative isoform	2	2	0
PRT825_3_Q3TLP5	Q3TLP5	ECHD2_MOUSE	Enoyl-CoA hydratase domain-containing protein 2, mitochondrial	Representative isoform	2	4	1
PRT825_3_O08573	O08573	LEG9_MOUSE	Galectin-9	Representative isoform	2	2	0
PRT825_3_Q60668	Q60668	HNRPD_MOUSE	Heterogeneous nuclear ribonucleoprotein D0	Representative isoform	2	4	0
PRT825_3_P47757	P47757	CAPZB_MOUSE	F-actin-capping protein subunit beta	Representative isoform	2	2	0
PRT825_3_Q5SW19	Q5SW19	CLU_MOUSE	Clustered mitochondria protein homolog	Representative isoform	2	2	0
PRT825_3_O70133	O70133	DHX9_MOUSE	ATP-dependent RNA helicase A	Representative isoform	2	2	0
PRT825_3_A2AJL3	A2AJL3	FGGY_MOUSE	FGGY carbohydrate kinase domain-containing protein	Representative isoform	2	2	0
PRT825_3_Q5YD48	Q5YD48	A1CF_MOUSE	APOBEC1 complementation factor	Representative isoform	2	2	1
PRT825_3_Q9D7I5	Q9D7I5	LHPP_MOUSE	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase	Representative isoform	2	2	2
PRT825_3_Q9EQU5	Q9EQU5	SET_MOUSE	Protein SET	Representative isoform	2	2	0
PRT825_3_Q8BHN3	Q8BHN3	GANAB_MOUSE	Neutral alpha-glucosidase AB	Representative isoform	2	2	2
PRT825_3_Q8VDQ1	Q8VDQ1	PTGR2_MOUSE	Prostaglandin reductase 2	Representative isoform	2	2	0
PRT825_3_Q6IRU5	Q6IRU5	CLCB_MOUSE	Clathrin light chain B	Representative isoform	2	2	1
PRT825_3_E9Q5K4	E9Q5K4	CP2CN_MOUSE	Cytochrome P450 2C44	Representative isoform	2	2	0
PRT825_3_E9PV24	E9PV24	FIBA_MOUSE	Fibrinogen alpha chain	Representative isoform	2	2	2
PRT825_3_Q8VDK1	Q8VDK1	NIT1_MOUSE	Deaminated glutathione amidase	Representative isoform	2	2	1
PRT825_3_Q9CPV4	Q9CPV4	GLOD4_MOUSE	Glyoxalase domain-containing protein 4	Representative isoform	2	2	0
PRT825_3_Q69Z23	Q69Z23	DYH17_MOUSE	Dynein heavy chain 17, axonemal	Representative isoform	1	1	0
PRT825_3_Q60866	Q60866	PTER_MOUSE	Phosphotriesterase-related protein	Representative isoform	1	1	0
PRT825_3_Q8VDG5	Q8VDG5	PPCS_MOUSE	Phosphopantothenate--cysteine ligase	Representative isoform	1	1	1
PRT825_3_O08795	O08795	GLU2B_MOUSE	Glucosidase 2 subunit beta	Representative isoform	1	1	1
PRT825_3_Q99JX3	Q99JX3	GORS2_MOUSE	Golgi reassembly-stacking protein 2	Representative isoform	1	1	0
PRT825_3_P53996	P53996	CNBP_MOUSE	Cellular nucleic acid-binding protein	Representative isoform	1	1	0
PRT825_3_Q9Z0E3	Q9Z0E3	AIRE_MOUSE	Autoimmune regulator	Representative isoform	1	1	0
PRT825_3_Q9CZY3	Q9CZY3	UB2V1_MOUSE	Ubiquitin-conjugating enzyme E2 variant 1	Representative isoform	1	1	0
PRT825_3_Q3UNZ8	Q3UNZ8	QORL2_MOUSE	Quinone oxidoreductase-like protein 2	Representative isoform	1	1	0
PRT825_3_Q8CC88	Q8CC88	VWA8_MOUSE	von Willebrand factor A domain-containing protein 8	Representative isoform	1	1	1
PRT825_3_Q3UNX5	Q3UNX5	ACSM3_MOUSE	Acyl-coenzyme A synthetase ACSM3, mitochondrial	Representative isoform	1	1	1
PRT825_3_Q64737	Q64737	PUR2_MOUSE	Trifunctional purine biosynthetic protein adenosine-3	Representative isoform	1	1	0
PRT825_3_Q9D0E1	Q9D0E1	HNRPM_MOUSE	Heterogeneous nuclear ribonucleoprotein M	Representative isoform	1	1	0
PRT825_3_Q8BH86	Q8BH86	GLUCM_MOUSE	D-glutamate cyclase, mitochondrial	Representative isoform	1	1	0
PRT825_3_Q64152	Q64152	BTF3_MOUSE	Transcription factor BTF3	Representative isoform	1	1	1
PRT825_3_Q8K2X1	Q8K2X1	AT10D_MOUSE	Probable phospholipid-transporting ATPase VD	Representative isoform	1	1	1
PRT825_3_Q4U2R1	Q4U2R1	HERC2_MOUSE	E3 ubiquitin-protein ligase HERC2	Representative isoform	1	1	1
PRT825_3_Q6NZJ6	Q6NZJ6	IF4G1_MOUSE	Eukaryotic translation initiation factor 4 gamma 1	Representative isoform	1	1	0
PRT825_3_Q9WUK2	Q9WUK2	IF4H_MOUSE	Eukaryotic translation initiation factor 4H	Representative isoform	1	2	1
PRT825_3_Q8K450	Q8K450	SPG16_MOUSE	Sperm-associated antigen 16 protein	Representative isoform	1	1	0
PRT825_3_P47791	P47791	GSHR_MOUSE	Glutathione reductase, mitochondrial	Representative isoform	1	1	1
PRT825_3_O88466	O88466	ZN106_MOUSE	Zinc finger protein 106	Representative isoform	1	1	0
PRT825_3_P62849	P62849	RS24_MOUSE	40S ribosomal protein S24	Representative isoform	1	1	0
PRT825_3_O35226	O35226	PSMD4_MOUSE	26S proteasome non-ATPase regulatory subunit 4	Representative isoform	1	1	1
PRT825_3_Q91VM9	Q91VM9	IPYR2_MOUSE	Inorganic pyrophosphatase 2, mitochondrial	Representative isoform	1	1	0
PRT825_3_Q7TMK9	Q7TMK9	HNRPQ_MOUSE	Heterogeneous nuclear ribonucleoprotein Q	Representative isoform	1	1	0
PRT825_3_P20065	P20065	TYB4_MOUSE	Thymosin beta-4	Representative isoform	1	1	1
PRT825_3_Q8BGJ9	Q8BGJ9	U2AF4_MOUSE	Splicing factor U2AF 26 kDa subunit	Representative isoform	1	1	0
PRT825_3_Q8R146	Q8R146	APEH_MOUSE	Acylamino-acid-releasing enzyme	Representative isoform	1	1	0
PRT825_3_Q9CZ42	Q9CZ42	NNRD_MOUSE	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	Representative isoform	1	1	0
PRT825_3_O08677	O08677	KNG1_MOUSE	Kininogen-1	Representative isoform	1	1	0
PRT825_3_Q99L88	Q99L88	SNTB1_MOUSE	Beta-1-syntrophin	Representative isoform	1	1	1
PRT825_3_Q501J6	Q501J6	DDX17_MOUSE	Probable ATP-dependent RNA helicase DDX17	Representative isoform	1	1	0
PRT825_3_Q9Z1Z0	Q9Z1Z0	USO1_MOUSE	General vesicular transport factor p115	Representative isoform	1	1	1
PRT825_3_Q8C196	Q8C196	CPSM_MOUSE	Carbamoyl-phosphate synthase [ammonia], mitochondrial	leading protein	91	360	88
PRT825_3_Q8R0Y6	Q8R0Y6	AL1L1_MOUSE	Cytosolic 10-formyltetrahydrofolate dehydrogenase	leading protein	58	107	29
PRT825_3_E9QPD7	E9QPD7	E9QPD7_MOUSE	Pyruvate carboxylase	leading protein	40	68	0
PRT825_3_P07724	P07724	ALBU_MOUSE	Serum albumin	leading protein	40	98	40
PRT825_3_P19096	P19096	FAS_MOUSE	Fatty acid synthase	leading protein	34	41	0
PRT825_3_P63038	P63038	CH60_MOUSE	60 kDa heat shock protein, mitochondrial	leading protein	32	74	22
PRT825_3_Q9ET01	Q9ET01	PYGL_MOUSE	Glycogen phosphorylase, liver form	leading protein	31	41	3
PRT825_3_A0A0R4J135	A0A0R4J135	A0A0R4J135_MOUSE	Selenium-binding protein 2	leading protein	31	66	0
PRT825_3_Q63836	Q63836	SBP2_MOUSE	Selenium-binding protein 2	leading protein	31	66	0
PRT825_3_Q99LB7	Q99LB7	SARDH_MOUSE	Sarcosine dehydrogenase, mitochondrial	leading protein	29	47	26
PRT825_3_P63017	P63017	HSP7C_MOUSE	Heat shock cognate 71 kDa protein	leading protein	28	55	1
PRT825_3_P11499	P11499	HS90B_MOUSE	Heat shock protein HSP 90-beta	leading protein	28	55	7
PRT825_3_Q99K67	Q99K67	AASS_MOUSE	Alpha-aminoadipic semialdehyde synthase, mitochondrial	leading protein	28	44	22
PRT825_3_P17563	P17563	SBP1_MOUSE	Methanethiol oxidase	leading protein	27	58	3
PRT825_3_Q9R0H0	Q9R0H0	ACOX1_MOUSE	Peroxisomal acyl-coenzyme A oxidase 1	leading protein	26	34	3
PRT825_3_P38647	P38647	GRP75_MOUSE	Stress-70 protein, mitochondrial	leading protein	26	45	24
PRT825_3_P24549	P24549	AL1A1_MOUSE	Retinal dehydrogenase 1	leading protein	25	55	13
PRT825_3_P16460	P16460	ASSY_MOUSE	Argininosuccinate synthase	leading protein	25	79	25
PRT825_3_Q91YI0	Q91YI0	ARLY_MOUSE	Argininosuccinate lyase	leading protein	25	55	0
PRT825_3_Q99KI0	Q99KI0	ACON_MOUSE	Aconitate hydratase, mitochondrial	leading protein	25	35	21
PRT825_3_P50247	P50247	SAHH_MOUSE	Adenosylhomocysteinase	leading protein	25	74	19
PRT825_3_Q68FD5	Q68FD5	CLH1_MOUSE	Clathrin heavy chain 1	leading protein	24	28	0
PRT825_3_P20029	P20029	BIP_MOUSE	Endoplasmic reticulum chaperone BiP	leading protein	24	39	21
PRT825_3_O35490	O35490	BHMT1_MOUSE	Betaine--homocysteine S-methyltransferase 1	leading protein	24	78	20
PRT825_3_P24270	P24270	CATA_MOUSE	Catalase	leading protein	24	37	12
PRT825_3_Q8BWT1	Q8BWT1	THIM_MOUSE	3-ketoacyl-CoA thiolase, mitochondrial	leading protein	24	51	19
PRT825_3_Q8VCN5	Q8VCN5	CGL_MOUSE	Cystathionine gamma-lyase	leading protein	23	46	23
PRT825_3_P49429	P49429	HPPD_MOUSE	4-hydroxyphenylpyruvate dioxygenase	leading protein	23	44	10
PRT825_3_Q922D8	Q922D8	C1TC_MOUSE	C-1-tetrahydrofolate synthase, cytoplasmic	leading protein	23	28	3
PRT825_3_P58252	P58252	EF2_MOUSE	Elongation factor 2	leading protein	23	34	22
PRT825_3_G3X982	G3X982	AOXC_MOUSE	Aldehyde oxidase 3	leading protein	22	26	16
PRT825_3_O88844	O88844	IDHC_MOUSE	Isocitrate dehydrogenase [NADP] cytoplasmic	leading protein	22	37	11
PRT825_3_Q91XD4	Q91XD4	FTCD_MOUSE	Formimidoyltransferase-cyclodeaminase	leading protein	22	39	22
PRT825_3_Q9EQ20	Q9EQ20	MMSA_MOUSE	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	leading protein	22	40	17
PRT825_3_Q9DBF1	Q9DBF1	AL7A1_MOUSE	Alpha-aminoadipic semialdehyde dehydrogenase	leading protein	22	36	7
PRT825_3_P09411	P09411	PGK1_MOUSE	Phosphoglycerate kinase 1	leading protein	22	35	8
PRT825_3_Q01853	Q01853	TERA_MOUSE	Transitional endoplasmic reticulum ATPase	leading protein	22	29	21
PRT825_3_P16331	P16331	PH4H_MOUSE	Phenylalanine-4-hydroxylase	leading protein	22	36	9
PRT825_3_Q9DBT9	Q9DBT9	M2GD_MOUSE	Dimethylglycine dehydrogenase, mitochondrial	leading protein	22	31	22
PRT825_3_P09103	P09103	PDIA1_MOUSE	Protein disulfide-isomerase	leading protein	22	37	16
PRT825_3_Q8VC12	Q8VC12	HUTU_MOUSE	Urocanate hydratase	leading protein	21	35	0
PRT825_3_P26443	P26443	DHE3_MOUSE	Glutamate dehydrogenase 1, mitochondrial	leading protein	21	37	17
PRT825_3_P05202	P05202	AATM_MOUSE	Aspartate aminotransferase, mitochondrial	leading protein	21	46	21
PRT825_3_P11679	P11679	K2C8_MOUSE	Keratin, type II cytoskeletal 8	leading protein	21	31	17
PRT825_3_Q9QXD6	Q9QXD6	F16P1_MOUSE	Fructose-1,6-bisphosphatase 1	leading protein	21	52	11
PRT825_3_P32020	P32020	NLTP_MOUSE	Non-specific lipid-transfer protein	leading protein	21	46	16
PRT825_3_P47738	P47738	ALDH2_MOUSE	Aldehyde dehydrogenase, mitochondrial	leading protein	21	60	0
PRT825_3_P05201	P05201	AATC_MOUSE	Aspartate aminotransferase, cytoplasmic	leading protein	21	40	13
PRT825_3_Q91Y97	Q91Y97	ALDOB_MOUSE	Fructose-bisphosphate aldolase B	leading protein	21	65	20
PRT825_3_P17182	P17182	ENOA_MOUSE	Alpha-enolase	leading protein	20	44	0
PRT825_3_P97807	P97807	FUMH_MOUSE	Fumarate hydratase, mitochondrial	leading protein	20	29	17
PRT825_3_P68368	P68368	TBA4A_MOUSE	Tubulin alpha-4A chain	leading protein	20	27	0
PRT825_3_P34914	P34914	HYES_MOUSE	Bifunctional epoxide hydrolase 2	leading protein	20	30	3
PRT825_3_P35492	P35492	HUTH_MOUSE	Histidine ammonia-lyase	leading protein	20	25	16
PRT825_3_Q91X83	Q91X83	METK1_MOUSE	S-adenosylmethionine synthase isoform type-1	leading protein	20	38	9
PRT825_3_P10649	P10649	GSTM1_MOUSE	Glutathione S-transferase Mu 1	leading protein	20	58	1
PRT825_3_Q64442	Q64442	DHSO_MOUSE	Sorbitol dehydrogenase	leading protein	19	46	19
PRT825_3_P05784	P05784	K1C18_MOUSE	Keratin, type I cytoskeletal 18	leading protein	19	31	16
PRT825_3_P28271	P28271	ACOC_MOUSE	Cytoplasmic aconitate hydratase	leading protein	19	22	19
PRT825_3_P54869	P54869	HMCS2_MOUSE	Hydroxymethylglutaryl-CoA synthase, mitochondrial	leading protein	19	37	18
PRT825_3_P00329	P00329	ADH1_MOUSE	Alcohol dehydrogenase 1	leading protein	19	52	19
PRT825_3_Q9CPY7	Q9CPY7	AMPL_MOUSE	Cytosol aminopeptidase	leading protein	19	34	15
PRT825_3_Q8CHT0	Q8CHT0	AL4A1_MOUSE	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	leading protein	18	33	17
PRT825_3_Q64374	Q64374	RGN_MOUSE	Regucalcin	leading protein	18	53	18
PRT825_3_P10126	P10126	EF1A1_MOUSE	Elongation factor 1-alpha 1	leading protein	18	47	4
PRT825_3_P27773	P27773	PDIA3_MOUSE	Protein disulfide-isomerase A3	leading protein	18	26	13
PRT825_3_P08249	P08249	MDHM_MOUSE	Malate dehydrogenase, mitochondrial	leading protein	18	39	9
PRT825_3_Q91V92	Q91V92	ACLY_MOUSE	ATP-citrate synthase	leading protein	18	22	0
PRT825_3_Q921I1	Q921I1	TRFE_MOUSE	Serotransferrin	leading protein	18	25	4
PRT825_3_O09173	O09173	HGD_MOUSE	Homogentisate 1,2-dioxygenase	leading protein	18	44	2
PRT825_3_P55264	P55264	ADK_MOUSE	Adenosine kinase	leading protein	18	28	5
PRT825_3_P68372	P68372	TBB4B_MOUSE	Tubulin beta-4B chain	leading protein	18	34	1
PRT825_3_P68369	P68369	TBA1A_MOUSE	Tubulin alpha-1A chain	leading protein	18	26	0
PRT825_3_Q61176	Q61176	ARGI1_MOUSE	Arginase-1	leading protein	17	46	17
PRT825_3_P99024	P99024	TBB5_MOUSE	Tubulin beta-5 chain	leading protein	17	31	1
PRT825_3_P11725	P11725	OTC_MOUSE	Ornithine carbamoyltransferase, mitochondrial	leading protein	17	43	0
PRT825_3_P63260	P63260	ACTG_MOUSE	Actin, cytoplasmic 2	leading protein	17	41	0
PRT825_3_Q99LC5	Q99LC5	ETFA_MOUSE	Electron transfer flavoprotein subunit alpha, mitochondrial	leading protein	17	36	17
PRT825_3_Q91VA0	Q91VA0	ACSM1_MOUSE	Acyl-coenzyme A synthetase ACSM1, mitochondrial	leading protein	17	26	2
PRT825_3_P60710	P60710	ACTB_MOUSE	Actin, cytoplasmic 1	leading protein	17	43	0
PRT825_3_P57780	P57780	ACTN4_MOUSE	Alpha-actinin-4	leading protein	17	21	0
PRT825_3_P70694	P70694	DHB5_MOUSE	Estradiol 17 beta-dehydrogenase 5	leading protein	17	37	2
PRT825_3_Q9Z2V4	Q9Z2V4	PCKGC_MOUSE	Phosphoenolpyruvate carboxykinase, cytosolic [GTP]	leading protein	16	22	16
PRT825_3_Q8VCT4	Q8VCT4	CES1D_MOUSE	Carboxylesterase 1D	leading protein	16	23	13
PRT825_3_O35945	O35945	AL1A7_MOUSE	Aldehyde dehydrogenase, cytosolic 1	leading protein	16	30	8
PRT825_3_Q6GT24	Q6GT24	Q6GT24_MOUSE	Peroxiredoxin-6	leading protein	16	31	0
PRT825_3_P07901	P07901	HS90A_MOUSE	Heat shock protein HSP 90-alpha	leading protein	16	32	6
PRT825_3_Q7TMM9	Q7TMM9	TBB2A_MOUSE	Tubulin beta-2A chain	leading protein	16	30	1
PRT825_3_P56480	P56480	ATPB_MOUSE	ATP synthase subunit beta, mitochondrial	leading protein	16	26	16
PRT825_3_Q8BH00	Q8BH00	AL8A1_MOUSE	2-aminomuconic semialdehyde dehydrogenase	leading protein	16	25	16
PRT825_3_Q9DBM2	Q9DBM2	ECHP_MOUSE	Peroxisomal bifunctional enzyme	leading protein	15	19	15
PRT825_3_Q99J08	Q99J08	S14L2_MOUSE	SEC14-like protein 2	leading protein	15	21	14
PRT825_3_Q63880	Q63880	EST3A_MOUSE	Carboxylesterase 3A	leading protein	15	29	8
PRT825_3_P16015	P16015	CAH3_MOUSE	Carbonic anhydrase 3	leading protein	15	44	15
PRT825_3_Q91ZJ5	Q91ZJ5	UGPA_MOUSE	UTP--glucose-1-phosphate uridylyltransferase	leading protein	15	25	15
PRT825_3_P35505	P35505	FAAA_MOUSE	Fumarylacetoacetase	leading protein	15	33	10
PRT825_3_Q9D0F9	Q9D0F9	PGM1_MOUSE	Phosphoglucomutase-1	leading protein	15	21	3
PRT825_3_F6WHQ7	F6WHQ7	F6WHQ7_MOUSE	Glutathione S-transferase Mu 1	leading protein	14	38	1
PRT825_3_P29758	P29758	OAT_MOUSE	Ornithine aminotransferase, mitochondrial	leading protein	14	33	14
PRT825_3_P16858	P16858	G3P_MOUSE	Glyceraldehyde-3-phosphate dehydrogenase	leading protein	14	39	0
PRT825_3_Q9QXF8	Q9QXF8	GNMT_MOUSE	Glycine N-methyltransferase	leading protein	14	40	14
PRT825_3_O35423	O35423	SPYA_MOUSE	Serine--pyruvate aminotransferase, mitochondrial	leading protein	14	23	14
PRT825_3_P15105	P15105	GLNA_MOUSE	Glutamine synthetase	leading protein	14	22	7
PRT825_3_P35700	P35700	PRDX1_MOUSE	Peroxiredoxin-1	leading protein	14	30	0
PRT825_3_Q9JLJ2	Q9JLJ2	AL9A1_MOUSE	4-trimethylaminobutyraldehyde dehydrogenase	leading protein	14	23	0
PRT825_3_P61922	P61922	GABT_MOUSE	4-aminobutyrate aminotransferase, mitochondrial	leading protein	14	21	9
PRT825_3_O70475	O70475	UGDH_MOUSE	UDP-glucose 6-dehydrogenase	leading protein	14	18	10
PRT825_3_Q8BMS1	Q8BMS1	ECHA_MOUSE	Trifunctional enzyme subunit alpha, mitochondrial	leading protein	14	16	14
PRT825_3_Q9DCW4	Q9DCW4	ETFB_MOUSE	Electron transfer flavoprotein subunit beta	leading protein	14	33	0
PRT825_3_Q78JT3	Q78JT3	3HAO_MOUSE	3-hydroxyanthranilate 3,4-dioxygenase	leading protein	14	24	8
PRT825_3_Q9Z2I9	Q9Z2I9	SUCB1_MOUSE	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	leading protein	13	17	13
PRT825_3_A8DUK4	A8DUK4	A8DUK4_MOUSE	Beta-globin	leading protein	13	69	2
PRT825_3_O08601	O08601	MTP_MOUSE	Microsomal triglyceride transfer protein large subunit	leading protein	13	13	13
PRT825_3_A0A1Y7VJZ2	A0A1Y7VJZ2	A0A1Y7VJZ2_MOUSE	Maleylacetoacetate isomerase	leading protein	13	24	1
PRT825_3_A8DUK4	A8DUK4	A8DUK4_MOUSE	Hemoglobin, beta adult s chain	leading protein	13	69	2
PRT825_3_A8DUK4	A8DUK4	A8DUK4_MOUSE	Hemoglobin, beta adult t chain	leading protein	13	69	2
PRT825_3_P14152	P14152	MDHC_MOUSE	Malate dehydrogenase, cytoplasmic	leading protein	13	33	0
PRT825_3_P08113	P08113	ENPL_MOUSE	Endoplasmin	leading protein	13	18	5
PRT825_3_P13707	P13707	GPDA_MOUSE	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic	leading protein	13	16	0
PRT825_3_P14211	P14211	CALR_MOUSE	Calreticulin	leading protein	13	18	13
PRT825_3_Q03265	Q03265	ATPA_MOUSE	ATP synthase subunit alpha, mitochondrial	leading protein	13	21	0
PRT825_3_P40142	P40142	TKT_MOUSE	Transketolase	leading protein	13	15	4
PRT825_3_Q8VC30	Q8VC30	TKFC_MOUSE	Triokinase/FMN cyclase	leading protein	13	17	3
PRT825_3_Q9JII6	Q9JII6	AK1A1_MOUSE	Aldo-keto reductase family 1 member A1	leading protein	13	21	5
PRT825_3_A8DUK4	A8DUK4	A8DUK4_MOUSE	Globin a1	leading protein	13	69	2
PRT825_3_Q8CHR6	Q8CHR6	DPYD_MOUSE	Dihydropyrimidine dehydrogenase [NADP(+)]	leading protein	13	15	11
PRT825_3_Q91WU0	Q91WU0	CES1F_MOUSE	Carboxylesterase 1F	leading protein	12	20	9
